Y,M,D,H,DTW_ft,DTW_m
2015,5,20,2,133.75,40.767
2015,5,20,3,133.73,40.760904
2015,5,20,4,133.71,40.754808
2015,5,20,5,133.69,40.748712
2015,5,20,6,133.67,40.742616
2015,5,20,7,133.65,40.73652
2015,5,20,8,133.63,40.730424
2015,5,20,9,133.62,40.727376
2015,5,20,10,133.6,40.72128
2015,5,20,11,133.59,40.718232
2015,5,20,12,133.57,40.712136
2015,5,20,13,133.56,40.709088
2015,5,20,14,133.55,40.70604
2015,5,20,15,133.53,40.699944
2015,5,20,16,133.53,40.699944
2015,5,20,17,133.52,40.696896
2015,5,20,18,133.51,40.693848
2015,5,20,19,133.51,40.693848
2015,5,20,20,133.51,40.693848
2015,5,20,21,133.5,40.6908
2015,5,20,22,133.5,40.6908
2015,5,20,23,133.5,40.6908
2015,5,21,0,133.5,40.6908
2015,5,21,1,133.5,40.6908
2015,5,21,2,133.5,40.6908
2015,5,21,3,133.51,40.693848
2015,5,21,4,133.51,40.693848
2015,5,21,5,133.51,40.693848
2015,5,21,6,133.52,40.696896
2015,5,21,7,133.52,40.696896
2015,5,21,8,133.52,40.696896
2015,5,21,9,133.52,40.696896
2015,5,21,10,133.52,40.696896
2015,5,21,11,133.52,40.696896
2015,5,21,12,133.52,40.696896
2015,5,21,13,133.53,40.699944
2015,5,21,14,133.52,40.696896
2015,5,21,15,133.52,40.696896
2015,5,21,16,133.52,40.696896
2015,5,21,17,133.52,40.696896
2015,5,21,18,133.52,40.696896
2015,5,21,19,133.52,40.696896
2015,5,21,20,133.52,40.696896
2015,5,21,21,133.52,40.696896
2015,5,21,22,133.52,40.696896
2015,5,21,23,133.52,40.696896
2015,5,22,0,133.52,40.696896
2015,5,22,1,133.52,40.696896
2015,5,22,2,133.52,40.696896
2015,5,22,3,133.52,40.696896
2015,5,22,4,133.52,40.696896
2015,5,22,5,133.52,40.696896
2015,5,22,6,133.52,40.696896
2015,5,22,7,133.52,40.696896
2015,5,22,8,133.52,40.696896
2015,5,22,9,133.53,40.699944
2015,5,22,10,133.52,40.696896
2015,5,22,11,133.52,40.696896
2015,5,22,12,133.52,40.696896
2015,5,22,13,133.52,40.696896
2015,5,22,14,133.53,40.699944
2015,5,22,15,133.52,40.696896
2015,5,22,16,133.52,40.696896
2015,5,22,17,133.52,40.696896
2015,5,22,18,133.52,40.696896
2015,5,22,19,133.52,40.696896
2015,5,22,20,133.52,40.696896
2015,5,22,21,133.52,40.696896
2015,5,22,22,133.51,40.693848
2015,5,22,23,133.51,40.693848
2015,5,23,0,133.52,40.696896
2015,5,23,1,133.51,40.693848
2015,5,23,2,133.51,40.693848
2015,5,23,3,133.52,40.696896
2015,5,23,4,133.52,40.696896
2015,5,23,5,133.52,40.696896
2015,5,23,6,133.52,40.696896
2015,5,23,7,133.52,40.696896
2015,5,23,8,133.52,40.696896
2015,5,23,9,133.52,40.696896
2015,5,23,10,133.52,40.696896
2015,5,23,11,133.51,40.693848
2015,5,23,12,133.51,40.693848
2015,5,23,13,133.52,40.696896
2015,5,23,14,133.52,40.696896
2015,5,23,15,133.51,40.693848
2015,5,23,16,133.51,40.693848
2015,5,23,17,133.51,40.693848
2015,5,23,18,133.51,40.693848
2015,5,23,19,133.51,40.693848
2015,5,23,20,133.51,40.693848
2015,5,23,21,133.51,40.693848
2015,5,23,22,133.51,40.693848
2015,5,23,23,133.52,40.696896
2015,5,24,0,133.52,40.696896
2015,5,24,1,133.53,40.699944
2015,5,24,2,133.53,40.699944
2015,5,24,3,133.53,40.699944
2015,5,24,4,133.53,40.699944
2015,5,24,5,133.54,40.702992
2015,5,24,6,133.55,40.70604
2015,5,24,7,133.54,40.702992
2015,5,24,8,133.55,40.70604
2015,5,24,9,133.55,40.70604
2015,5,24,10,133.56,40.709088
2015,5,24,11,133.56,40.709088
2015,5,24,12,133.56,40.709088
2015,5,24,13,133.56,40.709088
2015,5,24,14,133.56,40.709088
2015,5,24,15,133.56,40.709088
2015,5,24,16,133.56,40.709088
2015,5,24,17,133.56,40.709088
2015,5,24,18,133.56,40.709088
2015,5,24,19,133.56,40.709088
2015,5,24,20,133.57,40.712136
2015,5,24,21,133.57,40.712136
2015,5,24,22,133.57,40.712136
2015,5,24,23,133.57,40.712136
2015,5,25,0,133.58,40.715184
2015,5,25,1,133.57,40.712136
2015,5,25,2,133.58,40.715184
2015,5,25,3,133.58,40.715184
2015,5,25,4,133.58,40.715184
2015,5,25,5,133.58,40.715184
2015,5,25,6,133.58,40.715184
2015,5,25,7,133.59,40.718232
2015,5,25,8,133.59,40.718232
2015,5,25,9,133.59,40.718232
2015,5,25,10,133.6,40.72128
2015,5,25,11,133.6,40.72128
2015,5,25,12,133.6,40.72128
2015,5,25,13,133.6,40.72128
2015,5,25,14,133.6,40.72128
2015,5,25,15,133.61,40.724328
2015,5,25,16,133.6,40.72128
2015,5,25,17,133.61,40.724328
2015,5,25,18,133.61,40.724328
2015,5,25,19,133.61,40.724328
2015,5,25,20,133.62,40.727376
2015,5,25,21,133.61,40.724328
2015,5,25,22,133.62,40.727376
2015,5,25,23,133.61,40.724328
2015,5,26,0,133.61,40.724328
2015,5,26,1,133.62,40.727376
2015,5,26,2,133.62,40.727376
2015,5,26,3,133.62,40.727376
2015,5,26,4,133.62,40.727376
2015,5,26,5,133.63,40.730424
2015,5,26,6,133.63,40.730424
2015,5,26,7,133.63,40.730424
2015,5,26,8,133.62,40.727376
2015,5,26,9,133.63,40.730424
2015,5,26,10,133.63,40.730424
2015,5,26,11,133.62,40.727376
2015,5,26,12,133.62,40.727376
2015,5,26,13,133.62,40.727376
2015,5,26,14,133.62,40.727376
2015,5,26,15,133.62,40.727376
2015,5,26,16,133.62,40.727376
2015,5,26,17,133.61,40.724328
2015,5,26,18,133.62,40.727376
2015,5,26,19,133.62,40.727376
2015,5,26,20,133.62,40.727376
2015,5,26,21,133.61,40.724328
2015,5,26,22,133.62,40.727376
2015,5,26,23,133.62,40.727376
2015,5,27,0,133.62,40.727376
2015,5,27,1,133.61,40.724328
2015,5,27,2,133.61,40.724328
2015,5,27,3,133.61,40.724328
2015,5,27,4,133.62,40.727376
2015,5,27,5,133.62,40.727376
2015,5,27,6,133.61,40.724328
2015,5,27,7,133.61,40.724328
2015,5,27,8,133.6,40.72128
2015,5,27,9,133.6,40.72128
2015,5,27,10,133.6,40.72128
2015,5,27,11,133.59,40.718232
2015,5,27,12,133.59,40.718232
2015,5,27,13,133.58,40.715184
2015,5,27,14,133.58,40.715184
2015,5,27,15,133.58,40.715184
2015,5,27,16,133.57,40.712136
2015,5,27,17,133.57,40.712136
2015,5,27,18,133.56,40.709088
2015,5,27,19,133.55,40.70604
2015,5,27,20,133.55,40.70604
2015,5,27,21,133.54,40.702992
2015,5,27,22,133.54,40.702992
2015,5,27,23,133.53,40.699944
2015,5,28,0,133.53,40.699944
2015,5,28,1,133.53,40.699944
2015,5,28,2,133.52,40.696896
2015,5,28,3,133.52,40.696896
2015,5,28,4,133.51,40.693848
2015,5,28,5,133.51,40.693848
2015,5,28,6,133.5,40.6908
2015,5,28,7,133.5,40.6908
2015,5,28,8,133.49,40.687752
2015,5,28,9,133.49,40.687752
2015,5,28,10,133.48,40.684704
2015,5,28,11,133.47,40.681656
2015,5,28,12,133.45,40.67556
2015,5,28,13,133.45,40.67556
2015,5,28,14,133.43,40.669464
2015,5,28,15,133.42,40.666416
2015,5,28,16,133.41,40.663368
2015,5,28,17,133.39,40.657272
2015,5,28,18,133.38,40.654224
2015,5,28,19,133.37,40.651176
2015,5,28,20,133.36,40.648128
2015,5,28,21,133.35,40.64508
2015,5,28,22,133.34,40.642032
2015,5,28,23,133.34,40.642032
2015,5,29,0,133.33,40.638984
2015,5,29,1,133.33,40.638984
2015,5,29,2,133.32,40.635936
2015,5,29,3,133.32,40.635936
2015,5,29,4,133.31,40.632888
2015,5,29,5,133.3,40.62984
2015,5,29,6,133.29,40.626792
2015,5,29,7,133.29,40.626792
2015,5,29,8,133.28,40.623744
2015,5,29,9,133.27,40.620696
2015,5,29,10,133.27,40.620696
2015,5,29,11,133.26,40.617648
2015,5,29,12,133.25,40.6146
2015,5,29,13,133.24,40.611552
2015,5,29,14,133.23,40.608504
2015,5,29,15,133.23,40.608504
2015,5,29,16,133.22,40.605456
2015,5,29,17,133.22,40.605456
2015,5,29,18,133.21,40.602408
2015,5,29,19,133.2,40.59936
2015,5,29,20,133.2,40.59936
2015,5,29,21,133.19,40.596312
2015,5,29,22,133.19,40.596312
2015,5,29,23,133.19,40.596312
2015,5,30,0,133.18,40.593264
2015,5,30,1,133.18,40.593264
2015,5,30,2,133.17,40.590216
2015,5,30,3,133.17,40.590216
2015,5,30,4,133.17,40.590216
2015,5,30,5,133.17,40.590216
2015,5,30,6,133.17,40.590216
2015,5,30,7,133.17,40.590216
2015,5,30,8,133.16,40.587168
2015,5,30,9,133.16,40.587168
2015,5,30,10,133.15,40.58412
2015,5,30,11,133.15,40.58412
2015,5,30,12,133.15,40.58412
2015,5,30,13,133.15,40.58412
2015,5,30,14,133.14,40.581072
2015,5,30,15,133.14,40.581072
2015,5,30,16,133.13,40.578024
2015,5,30,17,133.14,40.581072
2015,5,30,18,133.13,40.578024
2015,5,30,19,133.13,40.578024
2015,5,30,20,133.13,40.578024
2015,5,30,21,133.13,40.578024
2015,5,30,22,133.13,40.578024
2015,5,30,23,133.13,40.578024
2015,5,31,0,133.13,40.578024
2015,5,31,1,133.13,40.578024
2015,5,31,2,133.13,40.578024
2015,5,31,3,133.14,40.581072
2015,5,31,4,133.14,40.581072
2015,5,31,5,133.14,40.581072
2015,5,31,6,133.14,40.581072
2015,5,31,7,133.15,40.58412
2015,5,31,8,133.15,40.58412
2015,5,31,9,133.16,40.587168
2015,5,31,10,133.16,40.587168
2015,5,31,11,133.16,40.587168
2015,5,31,12,133.16,40.587168
2015,5,31,13,133.17,40.590216
2015,5,31,14,133.17,40.590216
2015,5,31,15,133.18,40.593264
2015,5,31,16,133.18,40.593264
2015,5,31,17,133.18,40.593264
2015,5,31,18,133.19,40.596312
2015,5,31,19,133.19,40.596312
2015,5,31,20,133.19,40.596312
2015,5,31,21,133.2,40.59936
2015,5,31,22,133.2,40.59936
2015,5,31,23,133.21,40.602408
2015,6,1,0,133.21,40.602408
2015,6,1,1,133.22,40.605456
2015,6,1,2,133.22,40.605456
2015,6,1,3,133.23,40.608504
2015,6,1,4,133.24,40.611552
2015,6,1,5,133.24,40.611552
2015,6,1,6,133.25,40.6146
2015,6,1,7,133.25,40.6146
2015,6,1,8,133.26,40.617648
2015,6,1,9,133.27,40.620696
2015,6,1,10,133.27,40.620696
2015,6,1,11,133.27,40.620696
2015,6,1,12,133.28,40.623744
2015,6,1,13,133.29,40.626792
2015,6,1,14,133.29,40.626792
2015,6,1,15,133.3,40.62984
2015,6,1,16,133.3,40.62984
2015,6,1,17,133.3,40.62984
2015,6,1,18,133.31,40.632888
2015,6,1,19,133.31,40.632888
2015,6,1,20,133.32,40.635936
2015,6,1,21,133.32,40.635936
2015,6,1,22,133.32,40.635936
2015,6,1,23,133.33,40.638984
2015,6,2,0,133.33,40.638984
2015,6,2,1,133.33,40.638984
2015,6,2,2,133.34,40.642032
2015,6,2,3,133.34,40.642032
2015,6,2,4,133.34,40.642032
2015,6,2,5,133.34,40.642032
2015,6,2,6,133.34,40.642032
2015,6,2,7,133.35,40.64508
2015,6,2,8,133.35,40.64508
2015,6,2,9,133.35,40.64508
2015,6,2,10,133.35,40.64508
2015,6,2,11,133.35,40.64508
2015,6,2,12,133.34,40.642032
2015,6,2,13,133.34,40.642032
2015,6,2,14,133.34,40.642032
2015,6,2,15,133.34,40.642032
2015,6,2,16,133.34,40.642032
2015,6,2,17,133.33,40.638984
2015,6,2,18,133.33,40.638984
2015,6,2,19,133.33,40.638984
2015,6,2,20,133.33,40.638984
2015,6,2,21,133.33,40.638984
2015,6,2,22,133.33,40.638984
2015,6,2,23,133.32,40.635936
2015,6,3,0,133.32,40.635936
2015,6,3,1,133.32,40.635936
2015,6,3,2,133.33,40.638984
2015,6,3,3,133.33,40.638984
2015,6,3,4,133.32,40.635936
2015,6,3,5,133.32,40.635936
2015,6,3,6,133.32,40.635936
2015,6,3,7,133.32,40.635936
2015,6,3,8,133.32,40.635936
2015,6,3,9,133.32,40.635936
2015,6,3,10,133.32,40.635936
2015,6,3,11,133.32,40.635936
2015,6,3,12,133.31,40.632888
2015,6,3,13,133.3,40.62984
2015,6,3,14,133.31,40.632888
2015,6,3,15,133.31,40.632888
2015,6,3,16,133.3,40.62984
2015,6,3,17,133.3,40.62984
2015,6,3,18,133.31,40.632888
2015,6,3,19,133.31,40.632888
2015,6,3,20,133.3,40.62984
2015,6,3,21,133.3,40.62984
2015,6,3,22,133.3,40.62984
2015,6,3,23,133.3,40.62984
2015,6,4,0,133.3,40.62984
2015,6,4,1,133.29,40.626792
2015,6,4,2,133.29,40.626792
2015,6,4,3,133.29,40.626792
2015,6,4,4,133.29,40.626792
2015,6,4,5,133.29,40.626792
2015,6,4,6,133.29,40.626792
2015,6,4,7,133.29,40.626792
2015,6,4,8,133.29,40.626792
2015,6,4,9,133.29,40.626792
2015,6,4,10,133.28,40.623744
2015,6,4,11,133.28,40.623744
2015,6,4,12,133.28,40.623744
2015,6,4,13,133.28,40.623744
2015,6,4,14,133.27,40.620696
2015,6,4,15,133.27,40.620696
2015,6,4,16,133.27,40.620696
2015,6,4,17,133.27,40.620696
2015,6,4,18,133.27,40.620696
2015,6,4,19,133.27,40.620696
2015,6,4,20,133.26,40.617648
2015,6,4,21,133.26,40.617648
2015,6,4,22,133.26,40.617648
2015,6,4,23,133.26,40.617648
2015,6,5,0,133.26,40.617648
2015,6,5,1,133.26,40.617648
2015,6,5,2,133.26,40.617648
2015,6,5,3,133.26,40.617648
2015,6,5,4,133.26,40.617648
2015,6,5,5,133.26,40.617648
2015,6,5,6,133.26,40.617648
2015,6,5,7,133.26,40.617648
2015,6,5,8,133.26,40.617648
2015,6,5,9,133.26,40.617648
2015,6,5,10,133.25,40.6146
2015,6,5,11,133.25,40.6146
2015,6,5,12,133.25,40.6146
2015,6,5,13,133.26,40.617648
2015,6,5,14,133.26,40.617648
2015,6,5,15,133.26,40.617648
2015,6,5,16,133.26,40.617648
2015,6,5,17,133.25,40.6146
2015,6,5,18,133.26,40.617648
2015,6,5,19,133.26,40.617648
2015,6,5,20,133.26,40.617648
2015,6,5,21,133.26,40.617648
2015,6,5,22,133.26,40.617648
2015,6,5,23,133.26,40.617648
2015,6,6,0,133.26,40.617648
2015,6,6,1,133.26,40.617648
2015,6,6,2,133.26,40.617648
2015,6,6,3,133.26,40.617648
2015,6,6,4,133.26,40.617648
2015,6,6,5,133.26,40.617648
2015,6,6,6,133.27,40.620696
2015,6,6,7,133.26,40.617648
2015,6,6,8,133.27,40.620696
2015,6,6,9,133.27,40.620696
2015,6,6,10,133.26,40.617648
2015,6,6,11,133.26,40.617648
2015,6,6,12,133.26,40.617648
2015,6,6,13,133.26,40.617648
2015,6,6,14,133.27,40.620696
2015,6,6,15,133.26,40.617648
2015,6,6,16,133.26,40.617648
2015,6,6,17,133.26,40.617648
2015,6,6,18,133.25,40.6146
2015,6,6,19,133.26,40.617648
2015,6,6,20,133.25,40.6146
2015,6,6,21,133.26,40.617648
2015,6,6,22,133.26,40.617648
2015,6,6,23,133.26,40.617648
2015,6,7,0,133.26,40.617648
2015,6,7,1,133.26,40.617648
2015,6,7,2,133.26,40.617648
2015,6,7,3,133.26,40.617648
2015,6,7,4,133.26,40.617648
2015,6,7,5,133.26,40.617648
2015,6,7,6,133.26,40.617648
2015,6,7,7,133.26,40.617648
2015,6,7,8,133.26,40.617648
2015,6,7,9,133.26,40.617648
2015,6,7,10,133.26,40.617648
2015,6,7,11,133.26,40.617648
2015,6,7,12,133.26,40.617648
2015,6,7,13,133.26,40.617648
2015,6,7,14,133.27,40.620696
2015,6,7,15,133.27,40.620696
2015,6,7,16,133.26,40.617648
2015,6,7,17,133.27,40.620696
2015,6,7,18,133.27,40.620696
2015,6,7,19,133.27,40.620696
2015,6,7,20,133.27,40.620696
2015,6,7,21,133.27,40.620696
2015,6,7,22,133.27,40.620696
2015,6,7,23,133.27,40.620696
2015,6,8,0,133.28,40.623744
2015,6,8,1,133.28,40.623744
2015,6,8,2,133.28,40.623744
2015,6,8,3,133.29,40.626792
2015,6,8,4,133.28,40.623744
2015,6,8,5,133.29,40.626792
2015,6,8,6,133.29,40.626792
2015,6,8,7,133.29,40.626792
2015,6,8,8,133.3,40.62984
2015,6,8,9,133.3,40.62984
2015,6,8,10,133.3,40.62984
2015,6,8,11,133.31,40.632888
2015,6,8,12,133.31,40.632888
2015,6,8,13,133.31,40.632888
2015,6,8,14,133.32,40.635936
2015,6,8,15,133.32,40.635936
2015,6,8,16,133.32,40.635936
2015,6,8,17,133.33,40.638984
2015,6,8,18,133.33,40.638984
2015,6,8,19,133.34,40.642032
2015,6,8,20,133.34,40.642032
2015,6,8,21,133.34,40.642032
2015,6,8,22,133.35,40.64508
2015,6,8,23,133.35,40.64508
2015,6,9,0,133.36,40.648128
2015,6,9,1,133.36,40.648128
2015,6,9,2,133.37,40.651176
2015,6,9,3,133.37,40.651176
2015,6,9,4,133.38,40.654224
2015,6,9,5,133.38,40.654224
2015,6,9,6,133.39,40.657272
2015,6,9,7,133.4,40.66032
2015,6,9,8,133.4,40.66032
2015,6,9,9,133.41,40.663368
2015,6,9,10,133.42,40.666416
2015,6,9,11,133.42,40.666416
2015,6,9,12,133.42,40.666416
2015,6,9,13,133.43,40.669464
2015,6,9,14,133.43,40.669464
2015,6,9,15,133.44,40.672512
2015,6,9,16,133.45,40.67556
2015,6,9,17,133.46,40.678608
2015,6,9,18,133.46,40.678608
2015,6,9,19,133.47,40.681656
2015,6,9,20,133.48,40.684704
2015,6,9,21,133.49,40.687752
2015,6,9,22,133.49,40.687752
2015,6,9,23,133.51,40.693848
2015,6,10,0,133.52,40.696896
2015,6,10,1,133.52,40.696896
2015,6,10,2,133.54,40.702992
2015,6,10,3,133.55,40.70604
2015,6,10,4,133.56,40.709088
2015,6,10,5,133.57,40.712136
2015,6,10,6,133.58,40.715184
2015,6,10,7,133.59,40.718232
2015,6,10,8,133.61,40.724328
2015,6,10,9,133.62,40.727376
2015,6,10,10,133.63,40.730424
2015,6,10,11,133.64,40.733472
2015,6,10,12,133.65,40.73652
2015,6,10,13,133.67,40.742616
2015,6,10,14,133.68,40.745664
2015,6,10,15,133.69,40.748712
2015,6,10,16,133.7,40.75176
2015,6,10,17,133.71,40.754808
2015,6,10,18,133.73,40.760904
2015,6,10,19,133.74,40.763952
2015,6,10,20,133.75,40.767
2015,6,10,21,133.76,40.770048
2015,6,10,22,133.77,40.773096
2015,6,10,23,133.79,40.779192
2015,6,11,0,133.8,40.78224
2015,6,11,1,133.81,40.785288
2015,6,11,2,133.83,40.791384
2015,6,11,3,133.84,40.794432
2015,6,11,4,133.85,40.79748
2015,6,11,5,133.86,40.800528
2015,6,11,6,133.88,40.806624
2015,6,11,7,133.89,40.809672
2015,6,11,8,133.9,40.81272
2015,6,11,9,133.91,40.815768
2015,6,11,10,133.93,40.821864
2015,6,11,11,133.94,40.824912
2015,6,11,12,133.95,40.82796
2015,6,11,13,133.96,40.831008
2015,6,11,14,133.97,40.834056
2015,6,11,15,133.98,40.837104
2015,6,11,16,133.99,40.840152
2015,6,11,17,134,40.8432
2015,6,11,18,134.01,40.846248
2015,6,11,19,134.02,40.849296
2015,6,11,20,134.03,40.852344
2015,6,11,21,134.04,40.855392
2015,6,11,22,134.05,40.85844
2015,6,11,23,134.06,40.861488
2015,6,12,0,134.07,40.864536
2015,6,12,1,134.08,40.867584
2015,6,12,2,134.09,40.870632
2015,6,12,3,134.09,40.870632
2015,6,12,4,134.1,40.87368
2015,6,12,5,134.11,40.876728
2015,6,12,6,134.12,40.879776
2015,6,12,7,134.13,40.882824
2015,6,12,8,134.14,40.885872
2015,6,12,9,134.14,40.885872
2015,6,12,10,134.15,40.88892
2015,6,12,11,134.16,40.891968
2015,6,12,12,134.17,40.895016
2015,6,12,13,134.17,40.895016
2015,6,12,14,134.18,40.898064
2015,6,12,15,134.19,40.901112
2015,6,12,16,134.2,40.90416
2015,6,12,17,134.2,40.90416
2015,6,12,18,134.21,40.907208
2015,6,12,19,134.21,40.907208
2015,6,12,20,134.22,40.910256
2015,6,12,21,134.23,40.913304
2015,6,12,22,134.23,40.913304
2015,6,12,23,134.24,40.916352
2015,6,13,0,134.25,40.9194
2015,6,13,1,134.25,40.9194
2015,6,13,2,134.26,40.922448
2015,6,13,3,134.27,40.925496
2015,6,13,4,134.27,40.925496
2015,6,13,5,134.28,40.928544
2015,6,13,6,134.29,40.931592
2015,6,13,7,134.3,40.93464
2015,6,13,8,134.3,40.93464
2015,6,13,9,134.31,40.937688
2015,6,13,10,134.32,40.940736
2015,6,13,11,134.32,40.940736
2015,6,13,12,134.32,40.940736
2015,6,13,13,134.33,40.943784
2015,6,13,14,134.34,40.946832
2015,6,13,15,134.34,40.946832
2015,6,13,16,134.34,40.946832
2015,6,13,17,134.35,40.94988
2015,6,13,18,134.35,40.94988
2015,6,13,19,134.35,40.94988
2015,6,13,20,134.35,40.94988
2015,6,13,21,134.36,40.952928
2015,6,13,22,134.37,40.955976
2015,6,13,23,134.37,40.955976
2015,6,14,0,134.37,40.955976
2015,6,14,1,134.38,40.959024
2015,6,14,2,134.38,40.959024
2015,6,14,3,134.39,40.962072
2015,6,14,4,134.39,40.962072
2015,6,14,5,134.4,40.96512
2015,6,14,6,134.4,40.96512
2015,6,14,7,134.4,40.96512
2015,6,14,8,134.41,40.968168
2015,6,14,9,134.41,40.968168
2015,6,14,10,134.41,40.968168
2015,6,14,11,134.42,40.971216
2015,6,14,12,134.42,40.971216
2015,6,14,13,134.42,40.971216
2015,6,14,14,134.42,40.971216
2015,6,14,15,134.42,40.971216
2015,6,14,16,134.42,40.971216
2015,6,14,17,134.42,40.971216
2015,6,14,18,134.43,40.974264
2015,6,14,19,134.42,40.971216
2015,6,14,20,134.43,40.974264
2015,6,14,21,134.43,40.974264
2015,6,14,22,134.43,40.974264
2015,6,14,23,134.43,40.974264
2015,6,15,0,134.43,40.974264
2015,6,15,1,134.43,40.974264
2015,6,15,2,134.43,40.974264
2015,6,15,3,134.43,40.974264
2015,6,15,4,134.44,40.977312
2015,6,15,5,134.44,40.977312
2015,6,15,6,134.44,40.977312
2015,6,15,7,134.44,40.977312
2015,6,15,8,134.44,40.977312
2015,6,15,9,134.45,40.98036
2015,6,15,10,134.45,40.98036
2015,6,15,11,134.45,40.98036
2015,6,15,12,134.46,40.983408
2015,6,15,13,134.46,40.983408
2015,6,15,14,134.47,40.986456
2015,6,15,15,134.46,40.983408
2015,6,15,16,134.46,40.983408
2015,6,15,17,134.46,40.983408
2015,6,15,18,134.46,40.983408
2015,6,15,19,134.46,40.983408
2015,6,15,20,134.47,40.986456
2015,6,15,21,134.46,40.983408
2015,6,15,22,134.47,40.986456
2015,6,15,23,134.46,40.983408
2015,6,16,0,134.47,40.986456
2015,6,16,1,134.47,40.986456
2015,6,16,2,134.47,40.986456
2015,6,16,3,134.47,40.986456
2015,6,16,4,134.47,40.986456
2015,6,16,5,134.47,40.986456
2015,6,16,6,134.47,40.986456
2015,6,16,7,134.48,40.989504
2015,6,16,8,134.47,40.986456
2015,6,16,9,134.47,40.986456
2015,6,16,10,134.48,40.989504
2015,6,16,11,134.47,40.986456
2015,6,16,12,134.47,40.986456
2015,6,16,13,134.47,40.986456
2015,6,16,14,134.47,40.986456
2015,6,16,15,134.47,40.986456
2015,6,16,16,134.46,40.983408
2015,6,16,17,134.46,40.983408
2015,6,16,18,134.45,40.98036
2015,6,16,19,134.45,40.98036
2015,6,16,20,134.44,40.977312
2015,6,16,21,134.44,40.977312
2015,6,16,22,134.44,40.977312
2015,6,16,23,134.44,40.977312
2015,6,17,0,134.43,40.974264
2015,6,17,1,134.43,40.974264
2015,6,17,2,134.43,40.974264
2015,6,17,3,134.43,40.974264
2015,6,17,4,134.42,40.971216
2015,6,17,5,134.42,40.971216
2015,6,17,6,134.42,40.971216
2015,6,17,7,134.42,40.971216
2015,6,17,8,134.42,40.971216
2015,6,17,9,134.41,40.968168
2015,6,17,10,134.42,40.971216
2015,6,17,11,134.41,40.968168
2015,6,17,12,134.41,40.968168
2015,6,17,13,134.41,40.968168
2015,6,17,14,134.41,40.968168
2015,6,17,15,134.42,40.971216
2015,6,17,16,134.41,40.968168
2015,6,17,17,134.41,40.968168
2015,6,17,18,134.41,40.968168
2015,6,17,19,134.41,40.968168
2015,6,17,20,134.41,40.968168
2015,6,17,21,134.41,40.968168
2015,6,17,22,134.41,40.968168
2015,6,17,23,134.41,40.968168
2015,6,18,0,134.41,40.968168
2015,6,18,1,134.41,40.968168
2015,6,18,2,134.42,40.971216
2015,6,18,3,134.42,40.971216
2015,6,18,4,134.42,40.971216
2015,6,18,5,134.42,40.971216
2015,6,18,6,134.43,40.974264
2015,6,18,7,134.43,40.974264
2015,6,18,8,134.43,40.974264
2015,6,18,9,134.44,40.977312
2015,6,18,10,134.44,40.977312
2015,6,18,11,134.44,40.977312
2015,6,18,12,134.45,40.98036
2015,6,18,13,134.45,40.98036
2015,6,18,14,134.45,40.98036
2015,6,18,15,134.46,40.983408
2015,6,18,16,134.46,40.983408
2015,6,18,17,134.46,40.983408
2015,6,18,18,134.46,40.983408
2015,6,18,19,134.47,40.986456
2015,6,18,20,134.47,40.986456
2015,6,18,21,134.48,40.989504
2015,6,18,22,134.48,40.989504
2015,6,18,23,134.48,40.989504
2015,6,19,0,134.49,40.992552
2015,6,19,1,134.49,40.992552
2015,6,19,2,134.49,40.992552
2015,6,19,3,134.5,40.9956
2015,6,19,4,134.5,40.9956
2015,6,19,5,134.51,40.998648
2015,6,19,6,134.51,40.998648
